,date,City,positive,negative
5728,2020-11-20,Illinois,621383.0,8954303.0
7394,2020-11-20,District of Columbia,19678.0,592396.0
8225,2020-11-20,Maryland,174733.0,2008345.0
6284,2020-11-20,Hawaii,17081.0,295153.0
2101,2020-11-20,Virginia,210787.0,2843661.0
12911,2020-11-20,Montana,51818.0,548382.0
4894,2020-11-20,South Carolina,201160.0,1989587.0
7117,2020-11-20,Tennessee,328088.0,3909016.0
9606,2020-11-20,Pennsylvania,288978.0,2648870.0
3224,2020-11-20,New York,579382.0,17006984.0
8778,2020-11-20,Delaware,30153.0,362466.0
11536,2020-11-20,Louisiana,211966.0,2992668.0
4060,2020-11-20,California,1059267.0,20658279.0
2382,2020-11-20,Rhode Island,46951.0,452931.0
2944,2020-11-20,Michigan,311041.0,5755505.0
13461,2020-11-20,Utah,165996.0,1077091.0
623,2020-11-20,Massachusetts,198550.0,2947448.0
10986,2020-11-20,West Virginia,37399.0,955892.0
1817,2020-11-20,Indiana,275503.0,1748627.0
1533,2020-11-20,Nebraska,106617.0,582874.0
3782,2020-11-20,Wisconsin,358113.0,2062191.0
6840,2020-11-20,Oregon,60873.0,931578.0
2663,2020-11-20,Wyoming,26169.0,131788.0
6006,2020-11-20,New Hampshire,16277.0,383009.0
4338,2020-11-20,Colorado,182801.0,1384398.0
10710,2020-11-20,Kentucky,148390.0,2229650.0
936,2020-11-20,Florida,901234.0,5892625.0
10158,2020-11-20,Minnesota,249906.0,2007578.0
9054,2020-11-20,Alaska,24909.0,879343.0
11811,2020-11-20,North Dakota,68612.0,263312.0
13186,2020-11-20,Oklahoma,164340.0,1739925.0
1237,2020-11-20,New Jersey,293744.0,5220330.0
14011,2020-11-20,Connecticut,99381.0,2827591.0
12086,2020-11-20,Missouri,257822.0,1462090.0
9330,2020-11-20,Iowa,178313.0,837684.0
13736,2020-11-20,Alabama,225910.0,1316804.0
8502,2020-11-20,Nevada,127875.0,776680.0
7948,2020-11-20,New Mexico,74116.0,1356511.0
7671,2020-11-20,Ohio,326615.0,5208766.0
5450,2020-11-20,North Carolina,325158.0,4490183.0
4616,2020-11-20,Texas,1060883.0,8714538.0
12636,2020-11-20,Maine,9734.0,785433.0
12361,2020-11-20,Mississippi,138791.0,906991.0
14286,2020-11-20,Idaho,86435.0,369142.0
8226,2020-11-21,Maryland,177086.0,2026318.0
8503,2020-11-21,Nevada,129714.0,787646.0
7395,2020-11-21,District of Columbia,19808.0,598823.0
5173,2020-11-21,Arizona,291696.0,1796763.0
12087,2020-11-21,Missouri,262436.0,1459905.0
10711,2020-11-21,Kentucky,152206.0,2278928.0
2102,2020-11-21,Virginia,213331.0,2877381.0
11537,2020-11-21,Louisiana,216709.0,2992668.0
3225,2020-11-21,New York,584850.0,17208919.0
11812,2020-11-21,North Dakota,70016.0,264148.0
1534,2020-11-21,Nebraska,109280.0,587179.0
6841,2020-11-21,Oregon,62175.0,937579.0
4339,2020-11-21,Colorado,188566.0,1404015.0
937,2020-11-21,Florida,910065.0,5931934.0
2664,2020-11-21,Wyoming,27129.0,131788.0
9055,2020-11-21,Alaska,25369.0,892701.0
10987,2020-11-21,West Virginia,38480.0,973445.0
7949,2020-11-21,New Mexico,77098.0,1364681.0
13737,2020-11-21,Alabama,228373.0,1325091.0
5451,2020-11-21,North Carolina,328846.0,4545815.0
14012,2020-11-21,Connecticut,101469.0,2827591.0
12362,2020-11-21,Mississippi,140429.0,906991.0
7672,2020-11-21,Ohio,335423.0,5266309.0
9883,2020-11-21,Arkansas,141916.0,1453725.0
11262,2020-11-21,South Dakota,71070.0,236956.0
5729,2020-11-21,Illinois,634395.0,9062696.0
10435,2020-11-21,Kansas,134533.0,629360.0
3504,2020-11-21,Vermont,3551.0,206091.0
2945,2020-11-21,Michigan,321181.0,5835232.0
1818,2020-11-21,Indiana,282311.0,1763960.0
6285,2020-11-21,Hawaii,17199.0,295153.0
7118,2020-11-21,Tennessee,331532.0,3933173.0
9607,2020-11-21,Pennsylvania,295786.0,2668676.0
624,2020-11-21,Massachusetts,200949.0,2977016.0
3783,2020-11-21,Wisconsin,365190.0,2073860.0
4061,2020-11-21,California,1072272.0,20884118.0
13187,2020-11-21,Oklahoma,167261.0,1789645.0
4617,2020-11-21,Texas,1072698.0,8822605.0
1238,2020-11-21,New Jersey,297370.0,5265303.0
2383,2020-11-21,Rhode Island,48001.0,456256.0
8779,2020-11-21,Delaware,30816.0,365622.0
6563,2020-11-21,Georgia,399410.0,3683707.0
14287,2020-11-21,Idaho,87978.0,371431.0
12637,2020-11-21,Maine,9958.0,785433.0
13462,2020-11-21,Utah,170584.0,1085803.0
12912,2020-11-21,Montana,53293.0,553960.0
10159,2020-11-21,Minnesota,256700.0,2019406.0
6007,2020-11-21,New Hampshire,16797.0,383252.0
304,2020-11-21,Washington,137411.0,2738351.0
9331,2020-11-21,Iowa,181790.0,842105.0
4895,2020-11-21,South Carolina,203161.0,2020234.0
5730,2020-11-22,Illinois,646286.0,9145121.0
625,2020-11-22,Massachusetts,204155.0,3000205.0
9056,2020-11-22,Alaska,26044.0,899774.0
12088,2020-11-22,Missouri,267312.0,1468193.0
13463,2020-11-22,Utah,173979.0,1095072.0
9884,2020-11-22,Arkansas,143821.0,1466454.0
9608,2020-11-22,Pennsylvania,302564.0,2690985.0
10988,2020-11-22,West Virginia,39598.0,986491.0
1535,2020-11-22,Nebraska,111661.0,590660.0
8227,2020-11-22,Maryland,179971.0,2043250.0
8504,2020-11-22,Nevada,131733.0,791926.0
10436,2020-11-22,Kansas,134533.0,629360.0
3226,2020-11-22,New York,590822.0,17400137.0
13738,2020-11-22,Alabama,230708.0,1330801.0
12363,2020-11-22,Mississippi,142401.0,906991.0
7950,2020-11-22,New Mexico,79440.0,1373101.0
2665,2020-11-22,Wyoming,27410.0,131788.0
14013,2020-11-22,Connecticut,101469.0,2827591.0
3505,2020-11-22,Vermont,3639.0,209510.0
5174,2020-11-22,Arizona,295334.0,1813309.0
8780,2020-11-22,Delaware,31321.0,368628.0
6564,2020-11-22,Georgia,402435.0,3708369.0
4062,2020-11-22,California,1087714.0,21135276.0
7396,2020-11-22,District of Columbia,19961.0,610381.0
3784,2020-11-22,Wisconsin,372219.0,2085252.0
7673,2020-11-22,Ohio,343286.0,5320685.0
5452,2020-11-22,North Carolina,332261.0,4610839.0
11263,2020-11-22,South Dakota,72214.0,238153.0
1239,2020-11-22,New Jersey,302039.0,5315142.0
1819,2020-11-22,Indiana,289183.0,1777333.0
7119,2020-11-22,Tennessee,335887.0,3965211.0
2946,2020-11-22,Michigan,329021.0,5835232.0
6842,2020-11-22,Oregon,63668.0,944444.0
4340,2020-11-22,Colorado,194679.0,1422279.0
14288,2020-11-22,Idaho,89764.0,373713.0
11538,2020-11-22,Louisiana,216709.0,3031754.0
10712,2020-11-22,Kentucky,155908.0,2278928.0
10160,2020-11-22,Minnesota,262952.0,2048597.0
13188,2020-11-22,Oklahoma,170924.0,1789645.0
2384,2020-11-22,Rhode Island,49406.0,459412.0
4618,2020-11-22,Texas,1085524.0,8897145.0
938,2020-11-22,Florida,918240.0,5973787.0
6286,2020-11-22,Hawaii,17361.0,295153.0
11813,2020-11-22,North Dakota,71540.0,265204.0
12638,2020-11-22,Maine,10123.0,785433.0
12913,2020-11-22,Montana,54542.0,557329.0
9332,2020-11-22,Iowa,184968.0,846295.0
6008,2020-11-22,New Hampshire,17281.0,386726.0
2103,2020-11-22,Virginia,215679.0,2923395.0
305,2020-11-22,Washington,139543.0,2753107.0
4896,2020-11-22,South Carolina,205018.0,2040273.0
10437,2020-11-23,Kansas,134533.0,642229.0
626,2020-11-23,Massachusetts,206850.0,3013965.0
8781,2020-11-23,Delaware,31808.0,370630.0
11264,2020-11-23,South Dakota,73065.0,239449.0
4063,2020-11-23,California,1102033.0,21347174.0
12364,2020-11-23,Mississippi,143180.0,947272.0
3227,2020-11-23,New York,596214.0,17585720.0
4897,2020-11-23,South Carolina,206295.0,2060053.0
9885,2020-11-23,Arkansas,145173.0,1475768.0
14014,2020-11-23,Connecticut,101469.0,2931749.0
14289,2020-11-23,Idaho,90834.0,375709.0
306,2020-11-23,Washington,141260.0,2753107.0
12914,2020-11-23,Montana,55680.0,561593.0
6287,2020-11-23,Hawaii,17483.0,295153.0
7674,2020-11-23,Ohio,351419.0,5320685.0
7120,2020-11-23,Tennessee,340476.0,3990094.0
13464,2020-11-23,Utah,177176.0,1099924.0
2947,2020-11-23,Michigan,329021.0,5922572.0
2385,2020-11-23,Rhode Island,50144.0,461092.0
9609,2020-11-23,Pennsylvania,309639.0,2705170.0
7397,2020-11-23,District of Columbia,20151.0,619171.0
939,2020-11-23,Florida,924614.0,5997774.0
12089,2020-11-23,Missouri,271527.0,1475199.0
3785,2020-11-23,Wisconsin,376238.0,2094448.0
13189,2020-11-23,Oklahoma,174330.0,1789645.0
5731,2020-11-23,Illinois,656298.0,9228361.0
2104,2020-11-23,Virginia,217796.0,2962917.0
12639,2020-11-23,Maine,10359.0,814805.0
10713,2020-11-23,Kentucky,158100.0,2308831.0
9057,2020-11-23,Alaska,26587.0,905931.0
10161,2020-11-23,Minnesota,270157.0,2069219.0
1820,2020-11-23,Indiana,295357.0,1789815.0
6009,2020-11-23,New Hampshire,17598.0,388185.0
6843,2020-11-23,Oregon,65170.0,949949.0
9333,2020-11-23,Iowa,187505.0,850517.0
1536,2020-11-23,Nebraska,113029.0,592697.0
11539,2020-11-23,Louisiana,220192.0,3041032.0
11814,2020-11-23,North Dakota,72683.0,266086.0
4341,2020-11-23,Colorado,198600.0,1437928.0
10989,2020-11-23,West Virginia,40478.0,997732.0
3506,2020-11-23,Vermont,3727.0,211201.0
8228,2020-11-23,Maryland,182139.0,2054695.0
8505,2020-11-23,Nevada,133888.0,797361.0
6565,2020-11-23,Georgia,404411.0,3733289.0
5175,2020-11-23,Arizona,299665.0,1831299.0
5453,2020-11-23,North Carolina,336775.0,4644574.0
4619,2020-11-23,Texas,1094275.0,9022877.0
7951,2020-11-23,New Mexico,81896.0,1380304.0
1240,2020-11-23,New Jersey,306007.0,5365678.0
13739,2020-11-23,Alabama,232506.0,1337741.0
2666,2020-11-23,Wyoming,28169.0,131788.0
11265,2020-11-24,South Dakota,73848.0,240935.0
14015,2020-11-24,Connecticut,106740.0,2944450.0
9886,2020-11-24,Arkansas,146190.0,1487077.0
6010,2020-11-24,New Hampshire,18042.0,389286.0
4620,2020-11-24,Texas,1100979.0,9125032.0
7121,2020-11-24,Tennessee,344550.0,3994608.0
11815,2020-11-24,North Dakota,73397.0,266632.0
5732,2020-11-24,Illinois,664620.0,9316215.0
1537,2020-11-24,Nebraska,114061.0,596050.0
13740,2020-11-24,Alabama,234080.0,1347017.0
13465,2020-11-24,Utah,179420.0,1109001.0
12640,2020-11-24,Maine,10544.0,822755.0
4342,2020-11-24,Colorado,202289.0,1448160.0
7675,2020-11-24,Ohio,363304.0,5432384.0
12365,2020-11-24,Mississippi,143879.0,947272.0
11540,2020-11-24,Louisiana,221160.0,3071981.0
6844,2020-11-24,Oregon,66333.0,957249.0
940,2020-11-24,Florida,930728.0,6043595.0
12915,2020-11-24,Montana,56381.0,565292.0
7952,2020-11-24,New Mexico,84148.0,1391037.0
5454,2020-11-24,North Carolina,339194.0,4686443.0
9058,2020-11-24,Alaska,27085.0,915732.0
10990,2020-11-24,West Virginia,41114.0,1011552.0
2667,2020-11-24,Wyoming,29431.0,131788.0
627,2020-11-24,Massachusetts,208623.0,3034374.0
8782,2020-11-24,Delaware,32211.0,373543.0
10438,2020-11-24,Kansas,142059.0,642229.0
8506,2020-11-24,Nevada,136227.0,804646.0
5176,2020-11-24,Arizona,302324.0,1842033.0
6566,2020-11-24,Georgia,406220.0,3765299.0
14290,2020-11-24,Idaho,91653.0,377698.0
12090,2020-11-24,Missouri,274897.0,1480542.0
307,2020-11-24,Washington,141260.0,2753107.0
6288,2020-11-24,Hawaii,17596.0,295153.0
3786,2020-11-24,Wisconsin,379693.0,2104756.0
13190,2020-11-24,Oklahoma,177874.0,1830399.0
10714,2020-11-24,Kentucky,160232.0,2335618.0
2948,2020-11-24,Michigan,340964.0,5986631.0
7398,2020-11-24,District of Columbia,20290.0,628513.0
1241,2020-11-24,New Jersey,309588.0,5411716.0
2105,2020-11-24,Virginia,221038.0,2986983.0
2386,2020-11-24,Rhode Island,50573.0,464219.0
3507,2020-11-24,Vermont,3795.0,212447.0
10162,2020-11-24,Minnesota,276500.0,2087289.0
4898,2020-11-24,South Carolina,207552.0,2078262.0
8229,2020-11-24,Maryland,183797.0,2066560.0
4064,2020-11-24,California,1110370.0,21615664.0
1821,2020-11-24,Indiana,300913.0,1801206.0
3228,2020-11-24,New York,602120.0,17745600.0
9610,2020-11-24,Pennsylvania,314401.0,2723368.0
9334,2020-11-24,Iowa,189856.0,853637.0
5177,2020-11-25,Arizona,306868.0,1855402.0
5733,2020-11-25,Illinois,674089.0,9419070.0
7399,2020-11-25,District of Columbia,20409.0,629719.0
12916,2020-11-25,Montana,57504.0,569286.0
8230,2020-11-25,Maryland,185464.0,2082499.0
13741,2020-11-25,Alabama,236865.0,1353961.0
6567,2020-11-25,Georgia,408644.0,3784927.0
2668,2020-11-25,Wyoming,29959.0,131788.0
1242,2020-11-25,New Jersey,313863.0,5509434.0
12091,2020-11-25,Missouri,278661.0,1487513.0
3787,2020-11-25,Wisconsin,386441.0,2116549.0
4899,2020-11-25,South Carolina,209230.0,2097258.0
11816,2020-11-25,North Dakota,74401.0,267359.0
8783,2020-11-25,Delaware,32664.0,375659.0
1538,2020-11-25,Nebraska,115921.0,599086.0
12641,2020-11-25,Maine,10799.0,830063.0
1822,2020-11-25,Indiana,306538.0,1813874.0
4343,2020-11-25,Colorado,206439.0,1461092.0
10163,2020-11-25,Minnesota,282916.0,2113887.0
9335,2020-11-25,Iowa,191152.0,856245.0
2106,2020-11-25,Virginia,223582.0,3011440.0
6845,2020-11-25,Oregon,67333.0,960469.0
941,2020-11-25,Florida,938830.0,6081679.0
10991,2020-11-25,West Virginia,42083.0,1026293.0
13191,2020-11-25,Oklahoma,180610.0,1848563.0
9059,2020-11-25,Alaska,27669.0,925937.0
8507,2020-11-25,Nevada,139080.0,808477.0
11541,2020-11-25,Louisiana,224403.0,3085067.0
7953,2020-11-25,New Mexico,86247.0,1399738.0
3229,2020-11-25,New York,607001.0,17912420.0
4621,2020-11-25,Texas,1115371.0,9188862.0
628,2020-11-25,Massachusetts,211199.0,3060815.0
10439,2020-11-25,Kansas,142059.0,651388.0
7122,2020-11-25,Tennessee,345854.0,4006923.0
3508,2020-11-25,Vermont,3845.0,214257.0
13466,2020-11-25,Utah,182121.0,1113971.0
14016,2020-11-25,Connecticut,107280.0,2973961.0
7676,2020-11-25,Ohio,371908.0,5474145.0
11266,2020-11-25,South Dakota,74859.0,242212.0
2949,2020-11-25,Michigan,347746.0,6040130.0
6289,2020-11-25,Hawaii,17656.0,295153.0
308,2020-11-25,Washington,147537.0,2753107.0
9887,2020-11-25,Arkansas,148312.0,1500257.0
9611,2020-11-25,Pennsylvania,321070.0,2743221.0
6011,2020-11-25,New Hampshire,18382.0,392271.0
2387,2020-11-25,Rhode Island,51424.0,462789.0
5455,2020-11-25,North Carolina,342294.0,4738063.0
10715,2020-11-25,Kentucky,162838.0,2342710.0
4065,2020-11-25,California,1125699.0,21766302.0
12366,2020-11-25,Mississippi,144544.0,947272.0
14291,2020-11-25,Idaho,93090.0,379312.0
11542,2020-11-26,Louisiana,225638.0,3085067.0
6568,2020-11-26,Georgia,411002.0,3812782.0
6846,2020-11-26,Oregon,68503.0,960657.0
11267,2020-11-26,South Dakota,76142.0,242212.0
14017,2020-11-26,Connecticut,109152.0,2973961.0
2107,2020-11-26,Virginia,226300.0,3032487.0
1243,2020-11-26,New Jersey,317905.0,5509434.0
9336,2020-11-26,Iowa,194395.0,860632.0
2669,2020-11-26,Wyoming,30761.0,131788.0
5734,2020-11-26,Illinois,685467.0,9514604.0
13467,2020-11-26,Utah,183902.0,1113971.0
14292,2020-11-26,Idaho,94730.0,382383.0
4344,2020-11-26,Colorado,210630.0,1482962.0
1823,2020-11-26,Indiana,312521.0,1826833.0
942,2020-11-26,Florida,946956.0,6081679.0
7123,2020-11-26,Tennessee,347972.0,4039341.0
12642,2020-11-26,Maine,11027.0,830063.0
1539,2020-11-26,Nebraska,117682.0,602934.0
3509,2020-11-26,Vermont,3938.0,215880.0
8784,2020-11-26,Delaware,32995.0,378833.0
10440,2020-11-26,Kansas,147797.0,651388.0
7400,2020-11-26,District of Columbia,20516.0,642465.0
4900,2020-11-26,South Carolina,210905.0,2097258.0
3230,2020-11-26,New York,613266.0,18123208.0
10716,2020-11-26,Kentucky,166139.0,2342710.0
6012,2020-11-26,New Hampshire,18776.0,392271.0
10164,2020-11-26,Minnesota,289303.0,2113887.0
9888,2020-11-26,Arkansas,150277.0,1513202.0
13192,2020-11-26,Oklahoma,184342.0,1873468.0
5178,2020-11-26,Arizona,310850.0,1873862.0
4622,2020-11-26,Texas,1130980.0,9242578.0
5456,2020-11-26,North Carolina,346506.0,4738063.0
8231,2020-11-26,Maryland,188161.0,2096687.0
8508,2020-11-26,Nevada,142239.0,814412.0
12092,2020-11-26,Missouri,282792.0,1495454.0
9060,2020-11-26,Alaska,28339.0,940681.0
9612,2020-11-26,Pennsylvania,327829.0,2765229.0
7677,2020-11-26,Ohio,382743.0,5474145.0
12367,2020-11-26,Mississippi,145636.0,947272.0
12917,2020-11-26,Montana,58565.0,572245.0
6290,2020-11-26,Hawaii,17764.0,295153.0
629,2020-11-26,Massachusetts,214594.0,3060815.0
13742,2020-11-26,Alabama,239318.0,1361187.0
3788,2020-11-26,Wisconsin,392438.0,2125202.0
11817,2020-11-26,North Dakota,75478.0,268312.0
4066,2020-11-26,California,1144049.0,21938056.0
7954,2020-11-26,New Mexico,88102.0,1415060.0
2950,2020-11-26,Michigan,352433.0,6040130.0
10992,2020-11-26,West Virginia,43050.0,1040919.0
2388,2020-11-26,Rhode Island,52317.0,465364.0
309,2020-11-26,Washington,151019.0,2753107.0
4345,2020-11-27,Colorado,216683.0,1496454.0
4901,2020-11-27,South Carolina,210905.0,2125917.0
10717,2020-11-27,Kentucky,166139.0,2386304.0
12643,2020-11-27,Maine,11265.0,830063.0
4623,2020-11-27,Texas,1143616.0,9351514.0
10441,2020-11-27,Kansas,147797.0,659403.0
9613,2020-11-27,Pennsylvania,336254.0,2786075.0
8509,2020-11-27,Nevada,144781.0,819428.0
10993,2020-11-27,West Virginia,44180.0,1057008.0
2951,2020-11-27,Michigan,352433.0,6143956.0
1244,2020-11-27,New Jersey,322378.0,5509434.0
7678,2020-11-27,Ohio,382743.0,5519733.0
630,2020-11-27,Massachusetts,214594.0,3089928.0
2670,2020-11-27,Wyoming,30761.0,138904.0
6847,2020-11-27,Oregon,70006.0,960604.0
8785,2020-11-27,Delaware,33579.0,381889.0
14018,2020-11-27,Connecticut,109152.0,3042036.0
3231,2020-11-27,New York,620199.0,18334474.0
9061,2020-11-27,Alaska,28892.0,961219.0
1540,2020-11-27,Nebraska,120076.0,608689.0
7124,2020-11-27,Tennessee,352376.0,4069918.0
2108,2020-11-27,Virginia,228900.0,3064078.0
2389,2020-11-27,Rhode Island,53491.0,466897.0
10165,2020-11-27,Minnesota,289303.0,2131220.0
5457,2020-11-27,North Carolina,346506.0,4838308.0
6569,2020-11-27,Georgia,413909.0,3842110.0
12368,2020-11-27,Mississippi,147382.0,947272.0
11818,2020-11-27,North Dakota,76442.0,268839.0
14293,2020-11-27,Idaho,96503.0,382383.0
13743,2020-11-27,Alabama,241957.0,1365240.0
5735,2020-11-27,Illinois,697489.0,9584160.0
7401,2020-11-27,District of Columbia,20736.0,651502.0
3789,2020-11-27,Wisconsin,398104.0,2133700.0
13468,2020-11-27,Utah,183902.0,1128311.0
12918,2020-11-27,Montana,59682.0,582718.0
11268,2020-11-27,South Dakota,76142.0,245204.0
943,2020-11-27,Florida,946956.0,6167085.0
11543,2020-11-27,Louisiana,225638.0,3148141.0
12093,2020-11-27,Missouri,287263.0,1500877.0
6291,2020-11-27,Hawaii,17881.0,295153.0
1824,2020-11-27,Indiana,318894.0,1837573.0
8232,2020-11-27,Maryland,190480.0,2112687.0
5179,2020-11-27,Arizona,314326.0,1894651.0
7955,2020-11-27,New Mexico,89796.0,1429895.0
3510,2020-11-27,Vermont,4017.0,216849.0
4067,2020-11-27,California,1158689.0,22144594.0
13193,2020-11-27,Oklahoma,184342.0,1873468.0
6013,2020-11-27,New Hampshire,18776.0,393977.0
9337,2020-11-27,Iowa,197086.0,862256.0
310,2020-11-27,Washington,153906.0,2753107.0
9889,2020-11-27,Arkansas,152625.0,1521090.0
4068,2020-11-28,California,1171324.0,22389862.0
2952,2020-11-28,Michigan,369801.0,6196289.0
13469,2020-11-28,Utah,190044.0,1133006.0
12919,2020-11-28,Montana,59796.0,584548.0
6570,2020-11-28,Georgia,416303.0,3870088.0
3232,2020-11-28,New York,628375.0,18480766.0
10166,2020-11-28,Minnesota,295001.0,2170530.0
4902,2020-11-28,South Carolina,213120.0,2155322.0
1825,2020-11-28,Indiana,324537.0,1845743.0
5180,2020-11-28,Arizona,318638.0,1905019.0
12094,2020-11-28,Missouri,290536.0,1504793.0
8510,2020-11-28,Nevada,146317.0,823887.0
6292,2020-11-28,Hawaii,18006.0,295153.0
1541,2020-11-28,Nebraska,122952.0,610414.0
14294,2020-11-28,Idaho,96503.0,385159.0
12644,2020-11-28,Maine,11265.0,830063.0
6014,2020-11-28,New Hampshire,19313.0,396156.0
6848,2020-11-28,Oregon,70832.0,960644.0
7956,2020-11-28,New Mexico,91852.0,1442220.0
9890,2020-11-28,Arkansas,153677.0,1529514.0
3511,2020-11-28,Vermont,4115.0,217341.0
311,2020-11-28,Washington,153906.0,2753107.0
8233,2020-11-28,Maryland,192858.0,2123122.0
13194,2020-11-28,Oklahoma,187567.0,1873468.0
9338,2020-11-28,Iowa,198222.0,863998.0
10718,2020-11-28,Kentucky,171755.0,2404179.0
5458,2020-11-28,North Carolina,354514.0,4886896.0
944,2020-11-28,Florida,963751.0,6197289.0
7125,2020-11-28,Tennessee,356716.0,4106855.0
2109,2020-11-28,Virginia,230444.0,3087039.0
1245,2020-11-28,New Jersey,326473.0,5613309.0
7679,2020-11-28,Ohio,399808.0,5622006.0
2390,2020-11-28,Rhode Island,53954.0,468411.0
11819,2020-11-28,North Dakota,77232.0,269446.0
14019,2020-11-28,Connecticut,112581.0,3042036.0
7402,2020-11-28,District of Columbia,20937.0,664030.0
3790,2020-11-28,Wisconsin,399526.0,2138110.0
11544,2020-11-28,Louisiana,230602.0,3148141.0
10442,2020-11-28,Kansas,153021.0,659403.0
4624,2020-11-28,Texas,1147045.0,9485780.0
12369,2020-11-28,Mississippi,148387.0,947272.0
13744,2020-11-28,Alabama,242874.0,1369792.0
631,2020-11-28,Massachusetts,219252.0,3104965.0
8786,2020-11-28,Delaware,34170.0,384574.0
9062,2020-11-28,Alaska,29554.0,968850.0
4346,2020-11-28,Colorado,220953.0,1510259.0
5736,2020-11-28,Illinois,705063.0,9655342.0
2671,2020-11-28,Wyoming,31773.0,138904.0
11269,2020-11-28,South Dakota,78280.0,246277.0
9614,2020-11-28,Pennsylvania,343614.0,2804464.0
10994,2020-11-28,West Virginia,45046.0,1069170.0
11270,2020-11-29,South Dakota,79099.0,247844.0
7403,2020-11-29,District of Columbia,21308.0,668894.0
2672,2020-11-29,Wyoming,31929.0,138904.0
3791,2020-11-29,Wisconsin,404999.0,2143790.0
4625,2020-11-29,Texas,1151069.0,9546404.0
11545,2020-11-29,Louisiana,230602.0,3170461.0
14020,2020-11-29,Connecticut,112581.0,3042036.0
12920,2020-11-29,Montana,60845.0,588422.0
12370,2020-11-29,Mississippi,149940.0,947272.0
13470,2020-11-29,Utah,192087.0,1136775.0
6571,2020-11-29,Georgia,418936.0,3882326.0
632,2020-11-29,Massachusetts,222469.0,3120723.0
10167,2020-11-29,Minnesota,304023.0,2206087.0
4903,2020-11-29,South Carolina,214911.0,2170458.0
1826,2020-11-29,Indiana,329008.0,1855616.0
12645,2020-11-29,Maine,11288.0,830063.0
11820,2020-11-29,North Dakota,77935.0,270281.0
7680,2020-11-29,Ohio,406703.0,5669053.0
5737,2020-11-29,Illinois,712936.0,9710904.0
9891,2020-11-29,Arkansas,155026.0,1538738.0
1542,2020-11-29,Nebraska,124066.0,612529.0
6015,2020-11-29,New Hampshire,20002.0,398496.0
14295,2020-11-29,Idaho,98500.0,386407.0
6849,2020-11-29,Oregon,72506.0,968686.0
7957,2020-11-29,New Mexico,93982.0,1451754.0
4347,2020-11-29,Colorado,225283.0,1519306.0
3512,2020-11-29,Vermont,4155.0,218689.0
312,2020-11-29,Washington,158167.0,2753107.0
