,date,state,City,positive,Latitude,Longitude
10514,09/23/20,IL,Illinois,38347.0,39.739318,-89.504139
10515,09/23/20,MS,Mississippi,281312.0,32.5851062,-89.8772196
10516,09/23/20,UT,Utah,94573.0,39.4997605,-111.547028
10517,09/23/20,NY,New York,65921.0,40.7056258,-73.97968
10518,09/23/20,SC,South Carolina,451892.0,33.62505,-80.9470381
10519,09/23/20,NM,New Mexico,141686.0,34.1662325,-106.0260685
10520,09/23/20,ND,North Dakota,27987.0,47.4678819,-100.3022655
10521,09/23/20,CO,Colorado,18981.0,38.9979339,-105.550567
10522,09/23/20,OK,Oklahoma,66669.0,35.3097654,-98.7165585
10523,09/23/20,AK,Alaska,80161.0,61.3025006,-158.7750198
10524,09/23/20,HI,Hawaii,7063.0,20.46,-157.505
10525,09/23/20,AL,Alabama,11681.0,32.6010112,-86.6807365
10526,09/23/20,OR,Oregon,147153.0,44.1419049,-120.5380993
10527,09/23/20,AR,Arkansas,31503.0,34.7519275,-92.1313784
10528,09/23/20,MO,Missouri,77963.0,38.3046615,-92.437099
10529,09/24/20,SD,South Dakota,116946.0,44.2126995,-100.2471641
10530,09/24/20,ID,Idaho,20097.0,45.4945756,-114.1424303
10531,09/24/20,UT,Utah,38743.0,39.4997605,-111.547028
10532,09/24/20,NC,North Carolina,67119.0,35.2145629,-79.8912675
10533,09/24/20,DE,Delaware,198189.0,39.145251,-75.4189206
10534,09/24/20,NV,Nevada,19947.0,38.502032,-117.0230604
10535,09/24/20,NE,Nebraska,77197.0,41.5008195,-99.680902
10536,09/24/20,PA,Pennsylvania,42278.0,40.9945928,-77.6046984
10537,09/24/20,HI,Hawaii,153397.0,20.46,-157.505
10538,09/24/20,AR,Arkansas,11848.0,34.7519275,-92.1313784
10539,09/24/20,IN,Indiana,79049.0,39.7662195,-86.441277
10540,09/24/20,OK,Oklahoma,114236.0,35.3097654,-98.7165585
10541,09/24/20,CO,Colorado,81244.0,38.9979339,-105.550567
10542,09/24/20,AK,Alaska,67217.0,61.3025006,-158.7750198
10543,09/24/20,KY,Kentucky,7194.0,37.8222935,-85.7682399
10544,09/24/20,CT,Connecticut,64158.0,41.5187835,-72.757507
10545,09/24/20,OR,Oregon,56472.0,44.1419049,-120.5380993
10546,09/24/20,MN,Minnesota,31865.0,46.4418595,-93.3655146
10547,09/24/20,MI,Michigan,93012.0,44.9435598,-86.4158049
10548,09/24/20,NM,New Mexico,132337.0,34.1662325,-106.0260685
10549,09/24/20,SC,South Carolina,28224.0,33.62505,-80.9470381
10550,09/24/20,TN,Tennessee,142707.0,35.830521,-85.9785989
10551,09/24/20,MO,Missouri,187544.0,38.3046615,-92.437099
10552,09/24/20,AL,Alabama,118311.0,32.6010112,-86.6807365
10553,09/24/20,AZ,Arizona,148206.0,34.1682185,-111.930907
10554,09/24/20,MS,Mississippi,215852.0,32.5851062,-89.8772196
10555,09/24/20,IL,Illinois,95310.0,39.739318,-89.504139
10556,09/24/20,ND,North Dakota,283569.0,47.4678819,-100.3022655
10557,09/24/20,ME,Maine,19451.0,45.2185133,-69.0148656
10558,09/24/20,OH,Ohio,5215.0,40.1903624,-82.6692525
10559,09/24/20,RI,Rhode Island,147744.0,41.5827282,-71.5064508
10560,09/24/20,KS,Kansas,24311.0,38.4987789,-98.3200779
10561,09/24/20,MA,Massachusetts,55226.0,42.0629398,-71.718067
10562,09/24/20,FL,Florida,128993.0,27.9757279,-83.8330166
10563,09/24/20,WI,Wisconsin,684847.0,44.7862968,-89.8267049
10564,09/24/20,DC,District of Columbia,114700.0,38.8993487,-77.0145666
10565,09/24/20,WA,Washington,15106.0,38.8993487,-77.0145665
10566,09/24/20,LA,Louisiana,83702.0,30.9733766,-91.4299097
10567,09/24/20,TX,Texas,164446.0,31.1693363,-100.0768425
10568,09/24/20,NJ,New Jersey,723919.0,40.1430058,-74.7311156
10569,09/24/20,WY,Wyoming,201552.0,43.000325,-107.5545669
10570,09/24/20,NY,New York,5305.0,40.7056258,-73.97968
10571,09/24/20,MD,Maryland,452847.0,38.8063524,-77.2684162
10572,09/24/20,GA,Georgia,121800.0,32.6781248,-83.2229757
10573,09/24/20,MT,Montana,311046.0,46.6797995,-110.044783
10574,09/24/20,IA,Iowa,11242.0,41.9383166,-93.389798
10575,09/24/20,VT,Vermont,81071.0,43.8717545,-72.4477828
10576,09/24/20,VA,Virginia,1727.0,38.0033855,-79.4587861
10577,09/24/20,WV,West Virginia,143492.0,38.9201705,-80.1816905
10578,09/24/20,CA,California,14706.0,37.2718745,-119.2704153
10579,09/24/20,NH,New Hampshire,790640.0,44.0012306,-71.5799231
10580,09/25/20,ID,Idaho,8044.0,45.4945756,-114.1424303
10581,09/25/20,ND,North Dakota,39234.0,47.4678819,-100.3022655
10582,09/25/20,MI,Michigan,19885.0,44.9435598,-86.4158049
10583,09/25/20,RI,Rhode Island,133377.0,41.5827282,-71.5064508
10584,09/25/20,VT,Vermont,24181.0,43.8717545,-72.4477828
10585,09/25/20,MD,Maryland,1734.0,38.8063524,-77.2684162
10586,09/25/20,LA,Louisiana,122359.0,30.9733766,-91.4299097
10587,09/25/20,OH,Ohio,165152.0,40.1903624,-82.6692525
10588,09/25/20,WV,West Virginia,148894.0,38.9201705,-80.1816905
10589,09/25/20,NH,New Hampshire,14953.0,44.0012306,-71.5799231
10590,09/25/20,IN,Indiana,8044.0,39.7662195,-86.441277
10591,09/25/20,AR,Arkansas,115407.0,34.7519275,-92.1313784
10592,09/25/20,WA,Washington,79946.0,38.8993487,-77.0145665
10593,09/25/20,WY,Wyoming,84238.0,43.000325,-107.5545669
10594,09/25/20,GA,Georgia,5420.0,32.6781248,-83.2229757
10595,09/25/20,PA,Pennsylvania,312514.0,40.9945928,-77.6046984
10596,09/25/20,MT,Montana,154203.0,46.6797995,-110.044783
10597,09/25/20,CA,California,11564.0,37.2718745,-119.2704153
10598,09/25/20,SD,South Dakota,794040.0,44.2126995,-100.2471641
10599,09/25/20,MN,Minnesota,20554.0,46.4418595,-93.3655146
10600,09/25/20,CT,Connecticut,94189.0,41.5187835,-72.757507
10601,09/25/20,AK,Alaska,56587.0,61.3025006,-158.7750198
10602,09/25/20,SC,South Carolina,7320.0,33.62505,-80.9470381
10603,09/25/20,MO,Missouri,143902.0,38.3046615,-92.437099
10604,09/25/20,MS,Mississippi,120298.0,32.5851062,-89.8772196
10605,09/25/20,CO,Colorado,96032.0,38.9979339,-105.550567
10606,09/25/20,HI,Hawaii,67926.0,20.46,-157.505
10607,09/25/20,AL,Alabama,11938.0,32.6010112,-86.6807365
10608,09/25/20,NY,New York,150658.0,40.7056258,-73.97968
10609,09/25/20,UT,Utah,453755.0,39.4997605,-111.547028
10610,09/25/20,KY,Kentucky,68530.0,37.8222935,-85.7682399
10611,09/25/20,NJ,New Jersey,65066.0,40.1430058,-74.7311156
10612,09/25/20,VA,Virginia,202100.0,38.0033855,-79.4587861
10613,09/25/20,WI,Wisconsin,144433.0,44.7862968,-89.8267049
10614,09/25/20,ME,Maine,117329.0,45.2185133,-69.0148656
10615,09/25/20,MA,Massachusetts,5235.0,42.0629398,-71.718067
10616,09/25/20,OK,Oklahoma,129481.0,35.3097654,-98.7165585
10617,09/25/20,FL,Florida,82520.0,27.9757279,-83.8330166
10618,09/25/20,OR,Oregon,687656.0,44.1419049,-120.5380993
10619,09/25/20,TN,Tennessee,32314.0,35.830521,-85.9785989
10620,09/25/20,NM,New Mexico,189454.0,34.1662325,-106.0260685
10621,09/25/20,AZ,Arizona,28487.0,34.1682185,-111.930907
10622,09/25/20,TX,Texas,216367.0,31.1693363,-100.0768425
10623,09/25/20,IL,Illinois,728552.0,39.739318,-89.504139
10624,09/25/20,IA,Iowa,286374.0,41.9383166,-93.389798
10625,09/25/20,NE,Nebraska,82045.0,41.5008195,-99.680902
10626,09/25/20,DE,Delaware,42731.0,39.145251,-75.4189206
10627,09/25/20,NV,Nevada,20085.0,38.502032,-117.0230604
10628,09/25/20,NC,North Carolina,77753.0,35.2145629,-79.8912675
10629,09/25/20,KS,Kansas,204331.0,38.4987789,-98.3200779
10630,09/25/20,DC,District of Columbia,56592.0,38.8993487,-77.0145666
10631,09/26/20,IA,Iowa,15163.0,41.9383166,-93.389798
10632,09/26/20,NC,North Carolina,82944.0,35.2145629,-79.8912675
10633,09/26/20,CT,Connecticut,206090.0,41.5187835,-72.757507
10634,09/26/20,FL,Florida,56587.0,27.9757279,-83.8330166
10635,09/26/20,WV,West Virginia,690387.0,38.9201705,-80.1816905
10636,09/26/20,UT,Utah,15158.0,39.4997605,-111.547028
10637,09/26/20,LA,Louisiana,69547.0,30.9733766,-91.4299097
10638,09/26/20,KY,Kentucky,165152.0,37.8222935,-85.7682399
10639,09/26/20,PA,Pennsylvania,66036.0,40.9945928,-77.6046984
10640,09/26/20,CA,California,155232.0,37.2718745,-119.2704153
10641,09/26/20,AZ,Arizona,798237.0,34.1682185,-111.930907
10642,09/26/20,MA,Massachusetts,216826.0,42.0629398,-71.718067
10643,09/26/20,WY,Wyoming,130050.0,43.000325,-107.5545669
10644,09/26/20,KS,Kansas,5465.0,38.4987789,-98.3200779
10645,09/26/20,VT,Vermont,56592.0,43.8717545,-72.4477828
10646,09/26/20,OH,Ohio,1744.0,40.1903624,-82.6692525
10647,09/26/20,NJ,New Jersey,150009.0,40.1430058,-74.7311156
10648,09/26/20,MT,Montana,202850.0,46.6797995,-110.044783
10649,09/26/20,ND,North Dakota,11907.0,47.4678819,-100.3022655
10650,09/26/20,TX,Texas,20380.0,31.1693363,-100.0768425
10651,09/26/20,VA,Virginia,733438.0,38.0033855,-79.4587861
10652,09/26/20,OK,Oklahoma,145408.0,35.3097654,-98.7165585
10653,09/26/20,WA,Washington,83510.0,38.8993487,-77.0145665
10654,09/26/20,AK,Alaska,85226.0,61.3025006,-158.7750198
10655,09/26/20,NH,New Hampshire,7439.0,44.0012306,-71.5799231
10656,09/26/20,NY,New York,8121.0,40.7056258,-73.97968
10657,09/26/20,NV,Nevada,454760.0,38.502032,-117.0230604
10658,09/26/20,AL,Alabama,78355.0,32.6010112,-86.6807365
10659,09/26/20,MS,Mississippi,151591.0,32.5851062,-89.8772196
10660,09/26/20,IL,Illinois,96677.0,39.739318,-89.504139
10661,09/26/20,DE,Delaware,288815.0,39.145251,-75.4189206
10662,09/26/20,NE,Nebraska,20156.0,41.5008195,-99.680902
10663,09/26/20,ID,Idaho,43162.0,45.4945756,-114.1424303
10664,09/26/20,IN,Indiana,39757.0,39.7662195,-86.441277
10665,09/26/20,TN,Tennessee,116549.0,35.830521,-85.9785989
10666,09/26/20,OR,Oregon,190891.0,44.1419049,-120.5380993
10667,09/26/20,RI,Rhode Island,32581.0,41.5827282,-71.5064508
10668,09/26/20,ME,Maine,24284.0,45.2185133,-69.0148656
10669,09/26/20,GA,Georgia,5260.0,32.6781248,-83.2229757
10670,09/26/20,SC,South Carolina,313873.0,33.62505,-80.9470381
10671,09/26/20,MN,Minnesota,145273.0,46.4418595,-93.3655146
10672,09/26/20,WI,Wisconsin,95659.0,44.7862968,-89.8267049
10673,09/26/20,HI,Hawaii,120231.0,20.46,-157.505
10674,09/26/20,NM,New Mexico,12070.0,34.1662325,-106.0260685
10675,09/26/20,MD,Maryland,28692.0,38.8063524,-77.2684162
10676,09/26/20,CO,Colorado,122972.0,38.9979339,-105.550567
10677,09/26/20,SD,South Dakota,68510.0,44.2126995,-100.2471641
10678,09/26/20,DC,District of Columbia,21133.0,38.8993487,-77.0145666
10679,09/26/20,MO,Missouri,15215.0,38.3046615,-92.437099
10680,09/26/20,MI,Michigan,122014.0,44.9435598,-86.4158049
10681,09/26/20,AR,Arkansas,134373.0,34.7519275,-92.1313784
10682,09/27/20,GA,Georgia,80755.0,32.6781248,-83.2229757
10683,09/27/20,WA,Washington,314685.0,38.8993487,-77.0145665
10684,09/27/20,WI,Wisconsin,85830.0,44.7862968,-89.8267049
10685,09/27/20,ME,Maine,122478.0,45.2185133,-69.0148656
10686,09/27/20,ID,Idaho,5288.0,45.4945756,-114.1424303
10687,09/27/20,MI,Michigan,40296.0,44.9435598,-86.4158049
10688,09/27/20,NE,Nebraska,134373.0,41.5008195,-99.680902
10689,09/27/20,NV,Nevada,43596.0,38.502032,-117.0230604
10690,09/27/20,KY,Kentucky,78728.0,37.8222935,-85.7682399
10691,09/27/20,OH,Ohio,66491.0,40.1903624,-82.6692525
10692,09/27/20,NH,New Hampshire,150809.0,44.0012306,-71.5799231
10693,09/27/20,NY,New York,8172.0,40.7056258,-73.97968
10694,09/27/20,AL,Alabama,455626.0,32.6010112,-86.6807365
10695,09/27/20,MS,Mississippi,152321.0,32.5851062,-89.8772196
10696,09/27/20,TN,Tennessee,96859.0,35.830521,-85.9785989
10697,09/27/20,OR,Oregon,192995.0,44.1419049,-120.5380993
10698,09/27/20,MO,Missouri,32820.0,38.3046615,-92.437099
10699,09/27/20,SC,South Carolina,123406.0,33.62505,-80.9470381
10700,09/27/20,VA,Virginia,145887.0,38.0033855,-79.4587861
10701,09/27/20,MN,Minnesota,146144.0,46.4418595,-93.3655146
10702,09/27/20,TX,Texas,96734.0,31.1693363,-100.0768425
10703,09/27/20,DC,District of Columbia,735132.0,38.8993487,-77.0145666
10704,09/27/20,AK,Alaska,15250.0,61.3025006,-158.7750198
10705,09/27/20,NM,New Mexico,7549.0,34.1662325,-106.0260685
10706,09/27/20,WV,West Virginia,28844.0,38.9201705,-80.1816905
10707,09/27/20,FL,Florida,15348.0,27.9757279,-83.8330166
10708,09/27/20,CA,California,692234.0,37.2718745,-119.2704153
10709,09/27/20,MA,Massachusetts,802308.0,42.0629398,-71.718067
10710,09/27/20,HI,Hawaii,130642.0,20.46,-157.505
10711,09/27/20,WY,Wyoming,12197.0,43.000325,-107.5545669
10712,09/27/20,KS,Kansas,5633.0,38.4987789,-98.3200779
10713,09/27/20,MT,Montana,56592.0,46.6797995,-110.044783
10714,09/27/20,AR,Arkansas,12107.0,34.7519275,-92.1313784
10715,09/27/20,CT,Connecticut,81242.0,41.5187835,-72.757507
10716,09/27/20,NJ,New Jersey,56587.0,40.1430058,-74.7311156
10717,09/27/20,PA,Pennsylvania,203548.0,40.9945928,-77.6046984
10718,09/27/20,NC,North Carolina,156150.0,35.2145629,-79.8912675
10719,09/27/20,OK,Oklahoma,207380.0,35.3097654,-98.7165585
10720,09/27/20,AZ,Arizona,83510.0,34.1682185,-111.930907
10721,09/27/20,CO,Colorado,217237.0,38.9979339,-105.550567
10722,09/27/20,IN,Indiana,69079.0,39.7662195,-86.441277
10723,09/27/20,ND,North Dakota,117450.0,47.4678819,-100.3022655
10724,09/27/20,LA,Louisiana,20724.0,30.9733766,-91.4299097
10725,09/27/20,IA,Iowa,166075.0,41.9383166,-93.389798
10726,09/27/20,IL,Illinois,83636.0,39.739318,-89.504139
10727,09/27/20,VT,Vermont,290419.0,43.8717545,-72.4477828
10728,09/27/20,RI,Rhode Island,1746.0,41.5827282,-71.5064508
10729,09/27/20,SD,South Dakota,24398.0,44.2126995,-100.2471641
10730,09/27/20,MD,Maryland,21541.0,38.8063524,-77.2684162
10731,09/27/20,UT,Utah,123403.0,39.4997605,-111.547028
10732,09/27/20,DE,Delaware,70615.0,39.145251,-75.4189206
10733,09/28/20,UT,Utah,20260.0,39.4997605,-111.547028
10734,09/28/20,FL,Florida,71442.0,27.9757279,-83.8330166
10735,09/28/20,MA,Massachusetts,692962.0,42.0629398,-71.718067
10736,09/28/20,DC,District of Columbia,131072.0,38.8993487,-77.0145666
10737,09/28/20,CA,California,15264.0,37.2718745,-119.2704153
10738,09/28/20,HI,Hawaii,805263.0,20.46,-157.505
10739,09/28/20,WY,Wyoming,12295.0,43.000325,-107.5545669
10740,09/28/20,TX,Texas,5754.0,31.1693363,-100.0768425
10741,09/28/20,VT,Vermont,739743.0,43.8717545,-72.4477828
10742,09/28/20,MT,Montana,1749.0,46.6797995,-110.044783
10743,09/28/20,OH,Ohio,12413.0,40.1903624,-82.6692525
10744,09/28/20,SD,South Dakota,151802.0,44.2126995,-100.2471641
10745,09/28/20,CT,Connecticut,21738.0,41.5187835,-72.757507
10746,09/28/20,WV,West Virginia,57147.0,38.9201705,-80.1816905
10747,09/28/20,AK,Alaska,15512.0,61.3025006,-158.7750198
10748,09/28/20,IA,Iowa,7663.0,41.9383166,-93.389798
10749,09/28/20,AL,Alabama,84002.0,32.6010112,-86.6807365
10750,09/28/20,KY,Kentucky,152983.0,37.8222935,-85.7682399
10751,09/28/20,TN,Tennessee,66939.0,35.830521,-85.9785989
10752,09/28/20,NH,New Hampshire,193732.0,44.0012306,-71.5799231
10753,09/28/20,NY,New York,8208.0,40.7056258,-73.97968
10754,09/28/20,MS,Mississippi,456460.0,32.5851062,-89.8772196
10755,09/28/20,DE,Delaware,97049.0,39.145251,-75.4189206
10756,09/28/20,IN,Indiana,20389.0,39.7662195,-86.441277
10757,09/28/20,NM,New Mexico,118322.0,34.1662325,-106.0260685
10758,09/28/20,MO,Missouri,28985.0,38.3046615,-92.437099
10759,09/28/20,SC,South Carolina,124686.0,33.62505,-80.9470381
10760,09/28/20,IL,Illinois,146455.0,39.739318,-89.504139
10761,09/28/20,VA,Virginia,292128.0,38.0033855,-79.4587861
10762,09/28/20,MD,Maryland,146593.0,38.8063524,-77.2684162
10763,09/28/20,OK,Oklahoma,123880.0,35.3097654,-98.7165585
10764,09/28/20,MN,Minnesota,85194.0,46.4418595,-93.3655146
10765,09/28/20,CO,Colorado,97638.0,38.9979339,-105.550567
10766,09/28/20,AR,Arkansas,69490.0,34.7519275,-92.1313784
10767,09/28/20,OR,Oregon,82049.0,44.1419049,-120.5380993
10768,09/28/20,KS,Kansas,32994.0,38.4987789,-98.3200779
10769,09/28/20,LA,Louisiana,58629.0,30.9733766,-91.4299097
10770,09/28/20,NC,North Carolina,166315.0,35.2145629,-79.8912675
10771,09/28/20,NE,Nebraska,208248.0,41.5008195,-99.680902
10772,09/28/20,NV,Nevada,44063.0,38.502032,-117.0230604
10773,09/28/20,NJ,New Jersey,79191.0,40.1430058,-74.7311156
10774,09/28/20,ND,North Dakota,204107.0,47.4678819,-100.3022655
10775,09/28/20,AZ,Arizona,20983.0,34.1682185,-111.930907
10776,09/28/20,ID,Idaho,217510.0,45.4945756,-114.1424303
10777,09/28/20,ME,Maine,40501.0,45.2185133,-69.0148656
10778,09/28/20,MI,Michigan,5300.0,44.9435598,-86.4158049
10779,09/28/20,GA,Georgia,135702.0,32.6781248,-83.2229757
10780,09/28/20,WA,Washington,315281.0,38.8993487,-77.0145665
10781,09/28/20,WI,Wisconsin,86269.0,44.7862968,-89.8267049
10782,09/28/20,PA,Pennsylvania,124217.0,40.9945928,-77.6046984
10783,09/28/20,RI,Rhode Island,156826.0,41.5827282,-71.5064508
10784,09/29/20,CA,California,24424.0,37.2718745,-119.2704153
10785,09/29/20,CT,Connecticut,807425.0,41.5187835,-72.757507
10786,09/29/20,RI,Rhode Island,57329.0,41.5827282,-71.5064508
10787,09/29/20,OK,Oklahoma,24556.0,35.3097654,-98.7165585
10788,09/29/20,WI,Wisconsin,86219.0,44.7862968,-89.8267049
10789,09/29/20,VA,Virginia,126664.0,38.0033855,-79.4587861
10790,09/29/20,MO,Missouri,147516.0,38.3046615,-92.437099
10791,09/29/20,UT,Utah,124762.0,39.4997605,-111.547028
10792,09/29/20,IN,Indiana,72136.0,39.7662195,-86.441277
10793,09/29/20,KS,Kansas,119066.0,38.4987789,-98.3200779
10794,09/29/20,FL,Florida,58629.0,27.9757279,-83.8330166
10795,09/29/20,ME,Maine,696171.0,45.2185133,-69.0148656
10796,09/29/20,AR,Arkansas,5337.0,34.7519275,-92.1313784
10797,09/29/20,TX,Texas,82755.0,31.1693363,-100.0768425
10798,09/29/20,WV,West Virginia,743284.0,38.9201705,-80.1816905
10799,09/29/20,SC,South Carolina,15692.0,33.62505,-80.9470381
10800,09/29/20,DE,Delaware,147634.0,39.145251,-75.4189206
10801,09/29/20,GA,Georgia,20531.0,32.6781248,-83.2229757
10802,09/29/20,NM,New Mexico,316306.0,34.1662325,-106.0260685
10803,09/29/20,IA,Iowa,29157.0,41.9383166,-93.389798
10804,09/29/20,OR,Oregon,84476.0,44.1419049,-120.5380993
10805,09/29/20,CO,Colorado,33291.0,38.9979339,-105.550567
10806,09/29/20,WA,Washington,70025.0,38.8993487,-77.0145665
10807,09/29/20,IL,Illinois,86638.0,39.739318,-89.504139
10808,09/29/20,AK,Alaska,293490.0,61.3025006,-158.7750198
10809,09/29/20,NC,North Carolina,7785.0,35.2145629,-79.8912675
10810,09/29/20,MD,Maryland,209137.0,38.8063524,-77.2684162
10811,09/29/20,AL,Alabama,124311.0,32.6010112,-86.6807365
10812,09/29/20,PA,Pennsylvania,153554.0,40.9945928,-77.6046984
10813,09/29/20,OH,Ohio,157814.0,40.1903624,-82.6692525
10814,09/29/20,KY,Kentucky,152907.0,37.8222935,-85.7682399
10815,09/29/20,NV,Nevada,67856.0,38.502032,-117.0230604
10816,09/29/20,TN,Tennessee,79595.0,35.830521,-85.9785989
10817,09/29/20,NE,Nebraska,194611.0,41.5008195,-99.680902
10818,09/29/20,SD,South Dakota,44578.0,44.2126995,-100.2471641
10819,09/29/20,VT,Vermont,21997.0,43.8717545,-72.4477828
10820,09/29/20,NH,New Hampshire,1753.0,44.0012306,-71.5799231
10821,09/29/20,MT,Montana,8233.0,46.6797995,-110.044783
10822,09/29/20,ND,North Dakota,12724.0,47.4678819,-100.3022655
10823,09/29/20,NY,New York,21401.0,40.7056258,-73.97968
10824,09/29/20,MI,Michigan,457649.0,44.9435598,-86.4158049
10825,09/29/20,MA,Massachusetts,136820.0,42.0629398,-71.718067
10826,09/29/20,AZ,Arizona,131584.0,34.1682185,-111.930907
10827,09/29/20,LA,Louisiana,218184.0,30.9733766,-91.4299097
10828,09/29/20,DC,District of Columbia,166848.0,38.8993487,-77.0145666
10829,09/29/20,HI,Hawaii,15300.0,20.46,-157.505
10830,09/29/20,WY,Wyoming,12382.0,43.000325,-107.5545669
10831,09/29/20,MN,Minnesota,5821.0,46.4418595,-93.3655146
10832,09/29/20,NJ,New Jersey,98447.0,40.1430058,-74.7311156
10833,09/29/20,ID,Idaho,204563.0,45.4945756,-114.1424303
10834,09/29/20,MS,Mississippi,40923.0,32.5851062,-89.8772196
10835,09/30/20,ID,Idaho,97638.0,45.4945756,-114.1424303
10836,09/30/20,TN,Tennessee,41434.0,35.830521,-85.9785989
10837,09/30/20,VA,Virginia,196139.0,38.0033855,-79.4587861
10838,09/30/20,MD,Maryland,148271.0,38.8063524,-77.2684162
10839,09/30/20,MS,Mississippi,124725.0,32.5851062,-89.8772196
10840,09/30/20,PA,Pennsylvania,98190.0,40.9945928,-77.6046984
10841,09/30/20,KY,Kentucky,158967.0,37.8222935,-85.7682399
10842,09/30/20,GA,Georgia,68840.0,32.6781248,-83.2229757
10843,09/30/20,OR,Oregon,318026.0,44.1419049,-120.5380993
10844,09/30/20,IA,Iowa,33509.0,41.9383166,-93.389798
10845,09/30/20,NH,New Hampshire,85596.0,44.0012306,-71.5799231
10846,09/30/20,NY,New York,8266.0,40.7056258,-73.97968
10847,09/30/20,RI,Rhode Island,458649.0,41.5827282,-71.5064508
10848,09/30/20,MN,Minnesota,24748.0,46.4418595,-93.3655146
10849,09/30/20,SC,South Carolina,99134.0,33.62505,-80.9470381
10850,09/30/20,IN,Indiana,147942.0,39.7662195,-86.441277
10851,09/30/20,MO,Missouri,120019.0,38.3046615,-92.437099
10852,09/30/20,AL,Alabama,126113.0,32.6010112,-86.6807365
10853,09/30/20,WI,Wisconsin,154701.0,44.7862968,-89.8267049
10854,09/30/20,ND,North Dakota,129123.0,47.4678819,-100.3022655
10855,09/30/20,DC,District of Columbia,21846.0,38.8993487,-77.0145666
10856,09/30/20,OK,Oklahoma,15326.0,35.3097654,-98.7165585
10857,09/30/20,LA,Louisiana,87199.0,30.9733766,-91.4299097
10858,09/30/20,HI,Hawaii,167458.0,20.46,-157.505
10859,09/30/20,NJ,New Jersey,12469.0,40.1430058,-74.7311156
10860,09/30/20,AZ,Arizona,205275.0,34.1682185,-111.930907
10861,09/30/20,IL,Illinois,218507.0,39.739318,-89.504139
10862,09/30/20,SD,South Dakota,295763.0,44.2126995,-100.2471641
10863,09/30/20,MI,Michigan,22389.0,44.9435598,-86.4158049
10864,09/30/20,MT,Montana,138014.0,46.6797995,-110.044783
10865,09/30/20,CA,California,13071.0,37.2718745,-119.2704153
10866,09/30/20,NV,Nevada,810625.0,38.502032,-117.0230604
10867,09/30/20,NE,Nebraska,79980.0,41.5008195,-99.680902
10868,09/30/20,VT,Vermont,45044.0,43.8717545,-72.4477828
10869,09/30/20,OH,Ohio,1756.0,40.1903624,-82.6692525
10870,09/30/20,MA,Massachusetts,153987.0,42.0629398,-71.718067
10871,09/30/20,UT,Utah,132116.0,39.4997605,-111.547028
10872,09/30/20,WY,Wyoming,73042.0,43.000325,-107.5545669
10873,09/30/20,CT,Connecticut,5948.0,41.5187835,-72.757507
10874,09/30/20,ME,Maine,57550.0,45.2185133,-69.0148656
10875,09/30/20,FL,Florida,5391.0,27.9757279,-83.8330166
10876,09/30/20,DE,Delaware,698051.0,39.145251,-75.4189206
10877,09/30/20,TX,Texas,20613.0,31.1693363,-100.0768425
10878,09/30/20,KS,Kansas,748967.0,38.4987789,-98.3200779
10879,09/30/20,AR,Arkansas,59749.0,34.7519275,-92.1313784
10880,09/30/20,AK,Alaska,83697.0,61.3025006,-158.7750198
10881,09/30/20,WA,Washington,7889.0,38.8993487,-77.0145665
